Paper Title,Header Number,Header Title,Text
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,2.0,Network Architecture,"in the first course of rt, a ct image denoted as i 1 is utilized to manually delineate the esophageal gtv, g 1 . during the second course of rt, a ct image i 2 of the same patient is acquired. however, i 2 is not aligned with i 1 due to soft tissue movement and changes in tumor volume that occurred during the first course of treatment. both images i 1/2 have the spatial shape of h × w × d. our objective is to predict the esophageal gtv g 2 of the second course. it would be advantageous to leverage insights from the first course, as it comprises comprehensive information pertaining to the tumor in its preceding phase. therefore, the input to encoder e 1 consists of the concatenation of i 1 and g 1 to encode the prior information (features f d 1 ) from the first course, while encoder e 2 embeds both low-and high-level features f d 2 of the local pattern of i 2 (fig.  where the spatial shape of , with 2 d+4 channels. region-preserving attention module. to effectively learn the prior knowledge in the elongated esophagus, we design a region-preserving attention module (ram), as shown in fig.  since mha perturbs the positional information, we preserve the tumor local patterns by concatenating original features to the attentive features at the channel dimension, followed by a 1 × 1 × 1 bottleneck convolution ξ 1×1×1 to squeeze the channel features (named as ram), as shown in the following equations, where the lower-level features from both encoders are fused by concatenation. the decoder d generates a probabilistic prediction ) with skip connections (fig. "
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,3.0,Training Strategy,"the network should learn from three aspects: 1) tumor volume variation: the structural changes of the tumor from the first to the second course; 2) cancer cell proliferation: the tumor in esophageal cancer tends to infiltrate into the adjacent tissue; 3) reliance of gtv on esophageal anatomy: the anatomical dependency between esophageal gtv and the position of the esophagus. medical images are sparsely labeled which are isolated by different tasks  in order to fully leverage both public and private datasets, the training objective should not be specific to any tasks. here, we denote g 1 /g 2 as prior/target annotations respectively, which are not limited only to the gtv areas. as shown in fig. "
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,3.1,Tumor Volume Variation,"the differences in tumor volume between the first and second courses following an rt treatment can have a negative impact on the state-of-the-art (sota) learning-based techniques, which will be discussed in sect. 4.2. to adequately monitor changes in tumor volume and integrate information from the initial course into the subsequent course, a paired first-second courses dataset s p = {i 1  p , i 2 p , g 1 p ; g 2 p } is necessary for training. in s p , i 1 p and i 2 p are the first and second course ct images, while g 1 p and g 2 p are the corresponding gtv annotations."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,3.2,Cancer Cell Proliferation,"the paired dataset s p for the first and second courses is limited, whereas an unpaired gtv dataset s v = {i v ; g v } can be easily obtained in a standard clinical workflow with a substantial amount. s v lacks its counterpart for the second course, in which i v /g v are the ct image and the corresponding annotation for gtv. to address this, we apply two distinct randomized augmentations, p 1 , p 2 , to mimic the unregistered issue of the first and second course ct. the transformed data is feed into the encoders e 1/2 as shown in the following equations: , p 1 (g e ), p 2 (i e ), p 2 (g e ), when i e , g e ∈ s e . (4) the esophageal tumor can proliferate with varying morphologies into the surrounding tissues. although not paired, s v contains valuable information about the tumor. challenging the network to query information within gtv will enhance the capacity to retrieve pertinent information for the tumor positions."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,4.1,Experimental Setup,"datasets. the paired first-second course dataset, s p , is collected from sun yat-sen university cancer center (ethics approval number: b2023-107-01), comprising paired ct scans of 69 distinct patients from south china. we collected the gtv dataset s v from medmind technology co., ltd., which has ct scans from 179 patients. for both s p and s v , physicians annotated the esophageal cancer gtv in each ct. the gtv volume statistics (cm 3 , mean ± std.) in s v is 40.60 ± 29.75, and is 83.70 ± 55.97/71.66 ± 49.36 for the first/second course rt in s p respectively. additionally, we collect s e from segthor  performance metrics. dice score (dsc), averaged surface distance (asd) and hausdorff distance (hsd) are used as metrics for evaluation. the wilcoxon signed-rank test is used to compare the performance of different methods."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,4.2,Domain Gap Between the First and Second Course,"as previously mentioned, the volume of the tumors changes after the first course of rt. to demonstrate the presence of a domain gap between the first and second courses, we train sota methods with datasets s train p and s v , by feeding the data sequentially into the network. we then evaluate the models on s test p . the results presented in table  figure "
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,4.3,Evaluations of Second-Course GTV Segmentation Performance,"combination of various datasets. table  by subsequently incorporating s e for structural esophagus prior knowledge, the dsc improved to 69.42%. meanwhile, the esophageal tumor comprises two primary regions, the original part located in the esophagus and the extended part that has invaded the surrounding tissue. as shown in fig.  when s v is incorporated for learning tumor proliferation, the dsc improved to 72.64%. we can observe from case 2 in fig.  region-preserving attention module. although introducing the esophageal structural prior knowledge using s e can improve the performance in dsc and asd (table  however, there is no performance gain with mha as shown in table  to tackle the aforementioned problem, we propose ram which involves the concatenation of the original features with attention outputs, allowing for the preservation of convolution-generated regional tumor patterns while effectively comprehending long-range prior knowledge specific to the esophagus. finally, our proposed artseg with ram achieves the best dsc/hsd of 75.26%/19.75 mm, and outperforms its ablations as well as other baselines, as shown in table  limitations. for the method's generalizability, analysis of diverse imaging protocols and segmentation backbones are inadequate. besides, artseg requires more computational resources due to its dual-encoder and attention design."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,5.0,Conclusion,"in this paper, we reveal the domain gap between the first and second courses of rt for esophageal gtv segmentation. to improve the accuracy of gtv declination in the second course, we explicitly incorporated the naturally existing prior information from the first course. besides, to efficiently leverage prior knowledge contained in various medical ct datasets, we train the network in an information-querying manner. we proposed ram to capture long-range prior knowledge in the esophageal structure, while preserving the regional tumor patterns. our proposed artseg incorporates prior knowledge of the tumor volume variation, cancer cell proliferation, and reliance of gtv on esophageal anatomy, which enhances the gtv segmentation accuracy in the second course rt. our future research includes accurate delineation for multiple targets in the second course and knowledge transferring through the time series of multiple courses."
CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction,1.0,Introduction,"lung cancer is one of the most fatal diseases worldwide, and early diagnosis of the pulmonary nodule has been identified as an effective measure to prevent lung cancer. deep learning-based methods for lung nodule classification have been widely studied in recent years  however, the aforementioned methods still face challenges in distinguishing visually similar samples with adjacent rank labels. for example, in fig.  to integrate text annotations into the image-domain learning process, an effective text encoder providing accurate textual features is required. fortunately, recent advances in vision-language models, such as contrastive languageimage pre-training (clip)  the contributions of this paper are summarized as follows. 1) we propose clip-lung for lung nodule malignancy prediction, which leverages clinical textual knowledge to enhance the image encoder and classifier. 2) we design a channel-wise conditional prompt module to establish consistent relationships among the correlated text tokens and feature maps. 3) we simultaneously align the image features with class and attribute features through contrastive learning while generating more explainable attention maps. "
EPVT: Environment-Aware Prompt Vision Transformer for Domain Generalization in Skin Lesion Recognition,1.0,Introduction,"skin cancer is a serious and widespread form of cancer that requires early detection for successful treatment. computer-aided diagnosis systems (cad) using deep learning models have shown promise in accurate and efficient skin lesion diagnosis. however, recent research has revealed that the success of these models may be a result of overly relying on ""spurious cues"" in dermoscopic images, such as rulers, gel bubbles, dark corners, and hairs  to alleviate the artifact bias and enhance the model's generalization ability, we rethink the problem from the domain generalization (dg) perspective, where a model trained within multiple different but related domains are expected to perform well in unseen test domains. as illustrated in fig.  previous dg algorithms learning domain-invariant features from source domains have succeeded in natural image tasks  to overcome the above problems, we propose an environment-aware prompt vision transformer (epvt) for domain generalization of skin lesion recognition. on the one hand, inspired by the emerging prompt learning techniques that embed prompts into a model for adaptation to diverse downstream tasks  our contributions can be summarized as:  (3) a domain mixup strategy is devised to reduce the co-artifacts specific to dermoscopic images; (4) extensive experiments on four out-of-distribution skin datasets and six biased isic datasets demonstrate the outperforming generalization ability and robustness of epvt under heterogeneous distribution shifts."
Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,3.1,Dataset and Evaluation,"real-world pnens dataset. we validated our method on a real-world pnens dataset from two centers. all patients with arterial phase computed tomography (ct) images were included. the dataset contained 264 and 28 patients in center 1 and center 2, and a senior radiologist annotated the bounding boxes for all 408 and 28 lesions. we extracted 37 labels from clinical reports, including survival, immunohistochemical (ihc), ct findings, etc. among them, 1)recist drug response (rs), 2)tumor shrink (ts), 3)durable clinical benefit (dcb), 4)progression-free survival (pfs), 5)overall survival (os), 6)grade (gd), 7)somatostatin receptor subtype 2(sstr2), 8)vascular endothelial growth factor receptor 2 (vefgr2), 9)o6-methylguanine methyltransferase (mgmt), 10)metastatic foci (mtf), and 11)surgical recurrence (rt) are main tasks, and the remaining are auxiliary tasks. 143 and 28 lesions were segmented by radiologists, and the radiomics features of them were extracted, of which 162 features were selected and binarized as auxiliary tasks because of its statistically significant correlation with the main labels. the label distribution and the overlap ratio (jaccard index) of lesions between pairs of labels are shown in fig. "
Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,1.0,Introduction,"breast cancer is a serious health problem with high incidence and wide prevalence for women throughout the world  therefore, there is a high demand for automatic and robust methods to achieve accurate breast tumor segmentation. however, due to speckle noise and shadows in ultrasound images, breast tumor boundaries tend to be blurry and are difficult to be distinguished from background. furthermore, the boundary and size of breast tumors are always variable and irregular  various approaches based on deep learning have been developed for tumor segmentation with promising results  to address these challenges, we present, to the best of our knowledge, the first work to adopt multi-scale features collected from large set of clinical ultrasound images for breast tumor segmentation. the main contributions of our work are as follows: "
Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,3.1,Dataset and Implementation Details,"we collected 10927 cases for this research from yunnan cancer hospital. each scan is with resolution of 1 × 1 mm 2 and size of 512 × 480. the breast tumors of each case are delineated by three experienced experts. five-fold cross validation is performed on the dataset in all experiments to verify our proposed network. for external validation, we further test our model on two independent publicly-available datasets collected by stu-hospital (dataset 1) "
Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,3.2,Comparison with State-of-the-Art Methods,"to verify the advantages of our proposed model for breast tumor segmentation in ultrasound images, we compare our deep-supervised convolutional network with the state-ofthe-art tumor segmentation methods, including deepres  representative segmentation results using different methods are provided in fig. "
Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,4.0,Conclusion,"in this paper, we have developed a large pre-trained model for breast tumor segmentation from ultrasound images. in particular, two constraints are proposed to exploit both image similarity and space correlation information for refining the prediction maps. moreover, our proposed deep supervision strategy is used for quality control at each decoding stage, optimizing prediction maps layer-by-layer for overall performance improvement. using a large clinical dataset, our proposed model demonstrates not only state-of-the-art segmentation performance, but also the outstanding generalizability to new ultrasound data from different sites. besides, our large pre-trained model is general and robust in handling various tumor types and shadow noises in our acquired clinical ultrasound images. this also shows the potential of directly applying our model in real clinical applications."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,1,Introduction,"mitochondria are membrane-bound organelles that generate the primary energy required to power the cell activities, thereby crucial for metabolism. mitochondrial dysfunction, which occurs when mitochondria are not functioning properly has been witnessed as a major factor in numerous diseases, including noncommunicable chronic diseases (e.g, cardiovascular and cancer), metabolic (e.g, obesity) and neurodegenerative (e.g, alzheimer and parkinson) disorders  earlier works on mitochondria segmentation employ standard image processing and machine learning methods  when designing a attention-based framework for 3d mitochondria instance segmentation, a straightforward way is to compute joint spatio-temporal selfattention where all pairwise interactions are modelled between all spatiotemporal tokens. however, such a joint spatio-temporal attention computation is computation and memory intensive as the number of tokens increases linearly with the number of input slices in the volume. in this work, we look into an alternative way to compute spatio-temporal attention that captures long-range global contextual relationships without significantly increasing the computational complexity. our contributions are as follows: -we propose a hybrid cnn-transformers based encoder-decoder framework, named stt-unet. the focus of our design is the introduction of a split spatio-temporal attention (sst) module that captures long-range dependencies within the cubic volume of human and rat mitochondria samples. the sst module independently computes spatial and temporal self-attentions in parallel, which are then later fused through a deformable convolution. -to accurately delineate the region of mitochondria instances from the cluttered background, we further introduce a semantic foreground-background (fg-bg) adversarial loss during the training that aids in learning improved instance-level features. -we conduct experiments on three commonly used benchmarks: lucchi  mitoem-r  our stt-unet approach achieves superior segmentation performance by accurately segmenting 16% more cell instances in these examples, compared to res-unet-r. segmentation performance on all three datasets. on lucchi test set, our stt-unet outperforms the recent  figure "
Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,2,Methods,"data measurements. cest imaging was performed in seven subjects, including two glioblastoma patients, after written informed consent was obtained to investigate the dependence of cest effects on b 1 in brain tissue. the local ethics committee approved the study. all volunteers were measured at three b 1 field strengths 0.72 μt, 1.0 μt, and 1.5 μt. a method as described by mennecke et al.  conditional autoencoder. we developed a conditional autoencoder (cae) to solve the b 1 inhomogeneity problem, which is essential for the generation of metabolic cest contrast maps at 7t. the left part of fig.  physics-informed autoencoder. the lorentzian model and its b 1dispersion can be derived from the underlying spin physics described by the bloch-mcconnell equation system  where l denotes the lorentz function. the direct saturation pool (water) was defined as ( the remaining other four pools were defined as ) 2 , i ∈ amide, amine, rn oe, ssm t . ( the right part of fig.  bound loss. the peak positions δ i and widths τ i of the pools had to be within certain bounds so that certain neurons in the latent space layer of piae would not be exchanged and provide the same pool parameters for all samples. we developed a simple cost function along the lines of the hinge loss  the bound loss increases linearly as the output of the latent space neurons of piae exceeds or recede from the boundaries. the lower and upper limits for positions and widths are given in table  training and evaluation. four healthy volunteers formed the training and validation sets. the test set consisted of the two tumor patients and one healthy subject. to ensure that the outcomes were exclusively based on the cest-spectrum and not influenced by spatial position, the training was carried out voxel-by-voxel. consequently, there were approximately one million cestspectra for the training process. cae was first trained with mse loss. in this step, the cae encoder was fed with the cest-spectrum of a specific b 1 saturation amplitude, and it generated two cest-spectra, one for the input b 1 saturation level and the other for the b 1 level injected into the latent space (cf. fig.  piae, on the other hand, was trained with a combination of mse loss and bound loss. the piae loss was described as follows for evaluation we input the uncorrected cest-spectrum acquired at 1μt and generated corrected cest-spectra at b 1 0.5, 0.72, 1.0, 1.3, 1.5 μt. piae encoder yielded the amplitudes of 5-pool for b 1 corrected cest-spectrum. its decoder reconstructed the b 1 b 0 fitted cest-spectrum. the b 0 correction simply refers to the shift of the position of the water peak to 0 ppm. cest quantification. the multi-b 1 cest-spectra allow quantification of cest effects (amide, rnoe, amine)  where f i , k i , and r 2i express the concentrations, exchange rates, and relaxation rates of the pools. z ref defines the sum of all 5 distributions at the resonance frequency of the specific pool in b 1 b 0 corrected cest-spectrum and w 1 is the frequency of the oscillating field. the amplitudes of cest contrasts in the lorentzian function have the b 1 dispersion function given by the labeling efficiency α (eq. 7). the exchange rate occurs here separately from the concentration, which allows their quantification via the b 1 dispersion. concentration and exchange rate were fitted as a product and denoted as z 1 (quantified maps), and k(k+r 2 ) was also fitted with the single term z 2 using trust-region reflective least squares "
Deep Unsupervised Clustering for Conditional Identification of Subgroups Within a Digital Pathology Image Set,3.2,Application to a Digital Pathology Dataset,"her2 dataset. human epidermal growth factor receptor 2 (her2 or her2/neu) is a protein involved in normal cell growth, which plays an important role in the diagnosis and treatment of breast cancer  deep clustering models applied to the her2 dataset. we evaluate the performance and behavior of the dec, vade, and cdvade models on the her2 dataset. we investigate whether the models will learn to distinguish the her2 class labels, the scanner labels, or other potentially meaningful data subgroups in a fully unsupervised fashion. to investigate the clustering abilities of cdvade on the her2 dataset, we inject the her2 class labels into the latent embedding space. we hypothesize that this will disincentivize the encoder network from including information related to the her2 class labels in the latent representations z. thus, with cdvade we aim to guide the clustering towards identifying subgroup structures that are not associated with the her2 classes, and potentially were not previously recognized. the dimensionality of the latent embedding space was set to d = 500 for all three models.  as illustrated by the bar graphs in fig. "
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,1,Introduction,"brachial plexopathy is a form of peripheral neuropathy  radiation fibrosis, primary and metastatic lung cancer, and metastatic breast cancer account for almost three-fourths of causes  magnetic resonance imaging (mri) and ultrasound of the brachial plexus have become two reliable diagnostic tools for brachial plexopathy  many radiomics studies have experimentally demonstrated that image texture has great potential for differentiation of different tissue types and pathologies  with the goal of classifying normal from abnormal bp, we explored the approach of deep texture learning. this paper constructed a bp dataset with the most commonly used bp mris in our clinical practice. considering the shortcoming of traditional patterns, triple point pattern (tpp) is proposed for the quantitative representation of the heterogeneity of abnormal bp's. in contrast to glcm-cnn, tppnet is designed to train models by feeding tpp matrices as the input with a huge number of channels. finally, we analyze the model's performance in the experimental section. the major contributions of this study include 1) directed triangle construction idea for tpp, 2) huge number of tpp matrices as the heterogeneity representations of bp, 3) tppnet with 15 layers and huge number of channels, 4) the bp dataset containing mr images and their corresponding roi masks."
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,2.1,Dataset Preparation and Preprocessing,"following irb approval for this study, we search for patients with metastatic breast cancer who had a breast cancer mri performed between 2010 and 2020 and had morphologically positive bp on the mri report from our electronic medical records (emr) in * hospital. totally, we collect approximate 807 series which include 274 t2, 254 t1 and 279 post-gadolinium. since some scans are seriously degraded due to motion artifacts. therefore, each case underwent several essential image adjustments such as multi-series splitting, two-series merging, slice swapping, artifact checking and boundary corrections. to yield the roi, firstly, we randomly sampled -40% of the sequences including both normal and abnormal ones that were manually segmented with itk-snap by two skilled trainees "
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,4,Conclusions,"in this paper, we develop an approach to carry out the pioneer study of differentiating abnormal bp from normal ones relevant to breast cancer. in particular, tpp is proposed to extract texture features as the representation of bp's heterogeneity from mris. moreover, a tppnet with huge number of initial channels is designed to train the model. to testify our proposed tppnet, a bp dataset is constructed with 452 series including three most commonly used mr sequences in clinical practice, i.e. t2, t1 and post-gadolinium. the best result is yielded when the gray level is 12, intensity rescaling method adopts arc tangent approach. experimental outcomes also demonstrate that the proposed tppnet not only exhibit more stable performances but also outperform six famous state-of-the-art approaches over three most commonly used bp mr sequences."
CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention,1,Introduction,"nuclei detection is a highly challenging task and plays an important role in many biological applications such as cancer diagnosis and drug discovery. rectangle object detection approaches that use cnn have made great progress in the    last decade  recently, detr  in this paper, we introduce circleformer, a transformer-based circular object detection for medical image analysis. inspired by dab-detr, we propose to use an anchor circle (x, y, r) as the query for circular object detection, where (x, y) is the center of the circle and r is the radius. we propose a novel circle cross attention module which enables us to apply circle center (x, y) to extract image features around a circle and make use of circle radius to modulate the cross attention map. in addition, a circle matching loss is adopted in the set-to-set prediction part to process circular predictions. in this way, our design of circle-former lends itself to circular object detection. we evaluate our circleformer on the public monuseg dataset for nuclei detection in whole slide images. experimental results show that our method outperforms both cnn-based methods for box detection and circular object detection. it also achieves superior results compared with recently transformer-based box detection approaches. meanwhile, we carry out ablation studies to demonstrate the effectiveness of each proposed component. to further study the generalization ability of our approach, we add a simple segmentation branch to circleformer following the recent query based instance segmentation models "
Self-supervised Dense Representation Learning for Live-Cell Microscopy with Time Arrow Prediction,3.1,Datasets,to demonstrate the utility of tap for a diverse set of specimen and microscopy modalities we use the following four different datasets: hela. human cervical cancer cells expressing histone 2b-gfp imaged by fluorescence microscopy every 30 min  mdck. madin-darby canine kidney epithelial cells expressing histone 2b-gfp (cf. fig.  flywing. drosphila melanogaster pupal wing expressing ecad::gfp (cf. fig.  we use δt = 1. yeast. s. cerevisiae cells (cf. fig.  for each dataset we heuristically choose δt to roughly correspond to the time scale of observable biological processes (i.e. larger δt for higher frame rates). 
Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,3.3,Results,"we chose overall accuracy and area under receiver operating characteristic curve (auroc) as the evaluation metrics. evaluation of prompt tuning performance: we compared the proposed prompt-mil with two baselines: 1) a conventional mil model with a frozen feature extractor  the computationally intensive full fine-tuning method under-performed conventional mil and prompt-mil. compared to the full fine-tuning method, our method achieved a relative improvement of 1.29% to 13.61% in accuracy and 3.22% to 27.18% in auroc on the three datasets. due to the relatively small amount of slide-level labels (few hundred to a few thousands) fully fine tuning 5m parameters in the feature model might suffer from overfitting. in contrast, our method contained less than 1.3% of parameters compared to full fine-tuning, leading to robust training.  evaluation of time and gpu memory efficiency: prompt-mil is an efficient method requiring less gpu memory to train and running much faster than full fine-tuning methods. we evaluated the training speed and memory consumption of our method and compared to the full fine-tuning baseline on four different sized wsis in the bright dataset. as shown in table  evaluation on the pathological foundation models: we demonstrated our prompt-mil also had a better performance when used with the pathological foundation model. foundational models refer to those trained on large-scale pathology datasets (e.g. the entire tcga pan-cancer dataset "
Prompt-Based Grouping Transformer for Nucleus Detection and Classification,1,Introduction,"nucleus classification is to identify the cell types from digital pathology image, assisting pathologists in cancer diagnosis and prognosis  a number of methods  based on these observations, we develop a learnable grouping transformer based classifier (gtc) that leverages the similarity between nuclei and their cluster representations to infer their types. specifically, we define a number of nucleus clusters with learnable initial embeddings, and assign nucleus instances to their most correlated clusters by computing the correlations between clusters and nuclei. next, the cluster embeddings are updated with their affiliated instances, and are further grouped into the categorical representations. then, the cell types can be well estimated using the correlations between the nuclei and the categorical embeddings. we propose a novel fully transformer-based framework for nuclei detection and classification, by integrating a backbone, a centroid detector, and the grouping-based classifier. however, the transformer framework has a relatively large number of parameters, which could cause high costs in fine-tuning the whole model on large datasets. on the other hand, there exist domain gaps in the pathological images of different organs, staining, and institutions, which makes it necessary to fine-tune models to new applications. thus, it is of great significance to tune our proposed transformer framework efficiently. inspired by the prompt tuning methods "
Prompt-Based Grouping Transformer for Nucleus Detection and Classification,3.1,Datasets and Implementation Details,"consep 1 [10] is a colorectal nuclear dataset with three types, consisting of 41 h&e stained image tiles from 16 colorectal adenocarcinoma whole-slide images (wsis). the wsis are at 20× magnification and the size of the slides is 500 × 500. we split them following the official partition  is a breast cancer dataset with three types and consists of 120 image tiles from 113 patients. the wsis are at 20× magnification and the size of the slides ranges from 465 × 465 to 504 × 504. we follow the work  lizard 3 "
Relaxation-Diffusion Spectrum Imaging for Probing Tissue Microarchitecture,1,Introduction,"recent advances in diffusion mri (dmri) and diffusion signal modeling equip brain researchers with an in vivo probe into microscopic tissue compositions  multi-compartment models are typically used to characterize signals from, for example, intra-and extra-neurite compartments  here, we propose a unified strategy to estimate using mte diffusion data (i) compartment specific t 2 relaxation times; (ii) non-t 2 -weighted (non-t 2 w) parameters of multi-scale microstructure; and (iii) non-t 2 w multi-scale fodfs. our method, called relaxation-diffusion spectrum imaging (rdsi), allows for the direct estimation of non-t 2 w volume fractions and t 2 relaxation times of tissue compartments. we evaluate rdsi using both ex vivo monkey and in vivo human brain mte data, acquired with fixed diffusion times across multiple b-values. using rdsi, we demonstrate the te dependence of t 2 w fodfs. furthermore, we show the diagnostic potential of rdsi in differentiating tumors and normal tissues."
atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,3.1,Data,"the proposed technique was tested on a healthy-subject dataset and on a dataset containing tumor cases. the first comprises 21 subjects of the human connectome project (hcp) that were used for testing the automated methods tractseg and classifyber  to test the proposed method on pathological data, we used an in-house dataset containing ten presurgical scans of patients with brain tumors. tractography was performed using probabilistic streamline tractography in mitk diffusion. to reduce computational costs, we retained one million streamlines that passed through a manually inserted roi located in an area traversed by the or "
atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,3.2,Experimental Setup,"to evaluate the proposed method, we conducted two types of experiments. manual segmentation experiments using an interactive prototype of attractive were initiated on the tumor data (holistic evaluation). additionally, reproducible simulations on the freely available hcp and the internal tumor dataset were created (algorithmic evaluation). in order to mimic expert annotation during algorithmic evaluation, class labels were assigned to streamlines using previously generated references. the quality of the predictions was measured by calculating the dice score of the binary mask. the code used for these experiments is publicly available for the algorithmic evaluation, the initial training dataset was created with 20 randomly selected streamlines from the whole-brain tractogram, which have been shown to be a decent number to start training. since some tracts contain only a fraction of streamlines from the entire tractogram, it might be unlikely that the training dataset will contain any streamline belonging to the target tract. therefore, two streamlines of the specific tract were further added to the training dataset, and class weights were used to compensate for the class unbalance. according to fig.  the holistic evaluation was conducted with equal settings, except that the workflow was terminated when the prediction matched the expectation of the expert. to ensure that the initial dataset s rand contained streamlines from the target tract, the expert initiated the active learning workflow by defining a small roi that included fibers of the tract. s rand was created by randomly sampling only those streamlines that pass through this roi. to allow comparison between the proposed and traditional roi-based techniques, the or of subjects from the tumor dataset were segmented using both approaches by an expert familiar with the respective tool, and the time required was reported to measure efficiency. note, in all experiments, the classifier is trained from scratch every iteration, prototypes are generated for each subject individually, and the classifier predicts on data from the same subject it is trained with, as it performs subject-individual tract segmentation and is not used as a fully automated method. to ensure a stable active learning setup that generalizes across different datasets, the whole method was developed on the hcp and applied with fixed settings to the tumor data "
atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,4,Discussion,"active learning-based white matter tract segmentation enables the identification of arbitrary pathways and can be applied to cases where fully automated methods are unfeasible. in this work, algorithmic evaluation as well as the implementation of the technique into the gui-based tool attractive including further holistic manual experiments were conducted. the algorithmic evaluation yielded consistent results from the fifth to the tenth iterations on both the hcp and tumor datasets. as expected, outcomes obtained from the tumor dataset were not quite as good as those of the hcp dataset. this trend is generally observed in clinical datasets, which tend to exhibit lower performance levels compared to high-quality datasets, which could be responsible for the decline in the results. preliminary manual experiments with attractive indicated active learning to have shorter segmentation times compared to traditional roi-based techniques. these experiments are in line with the simulations as the generated tracts matched the expectations of the expert after around five to seven iterations, meaning that less than a hundred out of million annotated streamlines are required to train the model. enhancements to the usability of the prototype are expected to further improve efficiency. a current limitation of attractive is the selection of the initial subset, based on randomly sampling streamlines passing through a manually inserted roi. this approach does not guarantee that streamlines of the target tract are included in the subset. in that case, the roi has to be replaced or s rand needs to be regenerated. future analyses, evaluating the inter-and intra-rater variability compared to other interactive approaches, will be conducted on further tracts. for selected scenarios, the ability of the classifier to generalize by learning from previously annotated subjects will be investigated, which may even allow to train a fully automatic classifier for new tracts once enough data is annotated. to further optimize the method, the feature representation or sampling procedure could be improved. uncertainty sampling may select redundant streamlines due to similar high entropy values. instead, annotating samples with high entropy values being highly diverse or correcting false classifications could convey more information. by introducing active learning into tract segmentation, we provide an efficient and intuitive alternative compared to traditional roi-based approaches. attractive has the potential to interactively assist researchers in identifying arbitrary white matter tracts not captured by existing automated approaches."
B-Cos Aligned Transformers Learn Human-Interpretable Features,4,Implementation and Evaluation Details,"task-based evaluation: cancer classification and segmentation is an important first step for many downstream tasks such as grading or staging. therefore, we choose this problem as our target. we classify image patches from the public colorectal cancer dataset nct-crc-he-100k  domain-expert evaluation: our primary objective is to develop an extension of the vision transformer that is more transparent and trusted by medical professionals. to assess this, we propose a blinded study with four steps: (i) randomly selecting images from the test set of tcga-coad-20x (32 samples) and munich-aml-morphology (56 samples), (ii) plotting the last-layer attention and transformer attributions for each image, (iii) anonymizing and randomly shuffling the outputs, (iv) submitting them to two domain experts in histology and cytology for evaluation. most importantly, we show them all the available saliency maps without pre-selecting them to get their unbiased opinion. implementation details: in our experiments, we compare different variants of the b-cos vision transformer and the vision transformer. specifically, we implement two versions of vit: vit-t/8 and vit-s/8. they only differ in parameter size (5m for t models and 22m for s models) and use the same patch size of 8. all bvt models (bvt-t/8 and bvt-s/8) are derivatives of the corresponding vit models. the b-cos transform used in the bvt models has an exponent of b = 2. we use adamw with a cosine learning rate scheduler for optimization and a separate validation set for hyperparameter selection. following the findings of "
B-Cos Aligned Transformers Learn Human-Interpretable Features,,Domain-Expert Evaluation:,"the results show that bvts are significantly more trustworthy than vits (p < 0.05). this indicates that bvt consistently attends to biomedically relevant features such as cancer cells, nuclei, cytoplasm, or membrane "
