,title,extracted_keyword_sent
1935,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,this training strategy is optimized using the validation datasets.
1936,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"compared to the full fine-tuning method, our method achieved
a relative improvement of 1.29% to 13.61% in accuracy and 3.22% to 27.18% in
auroc on the three datasets."
1937,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"we evaluated the training speed and memory consumption
of our method and compared to the full fine-tuning baseline on four different
sized wsis in the bright dataset."
1938,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"foundational models refer to those trained on large-scale
pathology datasets (e.g."
1939,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,the entire tcga pan-cancer dataset [28]).
1940,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"table 4 shows the accuracy and auroc of our prompt-mil model
with 1, 2 and 3 trainable prompt tokens (k = 1, 2, 3) on the tcga-brca and the
bright datasets."
1941,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"on the tcga-brca dataset, our prompt-mil model with 1 to 3
prompt tokens reported similar performance."
1942,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"on the bright dataset, the
performance of our model dropped with the increased number of prompt tokens."
1943,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,"we applied our proposed method to three
publicly available datasets."
1944,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"however, the transformer framework has a
relatively large number of parameters, which could cause high costs in
fine-tuning the whole model on large datasets."
1945,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"in
the prompt-tuning phase, grouping prompts are added to the input of the backbone
and gtc, while the backbone parameters are frozen.3 experiments and results
consep 1 [10] is a colorectal nuclear dataset with three types, consisting of 41
h&e stained image tiles from 16 colorectal adenocarcinoma whole-slide images
(wsis)."
1946,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"we split them following the official partition [1,10].is a breast cancer
dataset with three types and consists of 120 image tiles from 113 patients."
1947,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"we follow the work [1] to apply the slic [2] algorithm to generate
superpixels as instances and split them into 80/10/30 slides for
training/validation/testing.lizard 3 [9] has 291 histology images of colon
tissue from six datasets, containing nearly half a million labeled nuclei in h&e
stained colon tissue."
1948,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"our method is trained with
pytorch on a 48 gb gpu (nvidia a100) for 12-24 h (depending on the dataset
size)."
1949,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"2
https://github.com/topoxlab/dataset-brca-m2c/."
1950,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"specifically, on the
consep dataset, our approach achieves 1.6% higher f-score on the detection (f d
) and 1.8% higher f-score on the classification (f c ) than the second best
methods mcspatnet [1] and upernet [22]."
1951,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"on brca-m2c dataset, our method has 0.5%
higher f d and 3.9% higher f c , compared with the second best models mcspatnet
[1] and dab-detr [19]."
1952,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"besides, on lizard dataset, our method outperforms
upernet [22] by more than 1.5% and 6.4% on f d and f c , respectively."
1953,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"meanwhile, we conduct t-test on consep dataset for statistical significance
test."
1954,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"the strengths of the grouping transformer based classifier and the grouping
prompts are verified on consep dataset, as shown in table 2.prompt-based
grouping transformer (pgt) is our proposed detection and classification
architecture with grouping prompts and the gtc (in fig."
1955,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"table 3 shows the effect of different numbers of grouping
prompts on consep dataset."
1956,Maximum-Entropy Estimation of Joint Relaxation-Diffusion Distribution Using Multi-TE Diffusion MRI,"the proposed me algorithms were applied to an in vivo rdmri dataset acquired in
our previous work [16]."
1957,Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"acquiring such a dataset requires
modification of the standard imaging protocol and involves additional training
of the mr technicians."
1958,Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"to this effect, we introduce a vision transformer based dl model1
that can synthesize brain 2 mri images that correspond to arbitrary dose levels,
by training on a highly imbalanced dataset with only t1w pre-contrast, t1w 10%
low-dose, and t1w ce standard dose images."
1959,Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"we
first utilize this design paradigm for the dose simulation task and train an
end-to-end model on a highly imbalanced dataset where only t1w pre-contrast, t1w
low-dose, and t1w post-contrast are available.as shown in fig."
1960,Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"dataset: with irb approval and informed consent, we retrospectively used 126
clinical cases (113 training, 13 testing) from a internal private dataset3 using
gadoterate meglumine contrast agent (site a)."
1961,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"finally, computational cost can pose a challenge for
the parcellation of large tractography datasets that can include thousands of
subjects with millions of streamlines per subject.in this work, we propose a
novel point-cloud-based strategy that leverages neighboring and whole-brain
streamline information to learn local-global streamline representations."
1962,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"avoiding
image registration can also reduce computational time and cost when processing
very large tractography datasets with thousands of subjects."
1963,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"we utilized a high-quality and large-scale dataset of 1 million labeled
streamlines for model training and validation."
1964,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"the dataset was obtained from a
wm tractography atlas [42] that was curated and annotated by a neuroanatomist."
1965,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"on average, the 42 anatomical tracts have 2539
streamlines with a standard deviation of 2693 streamlines.for evaluation, we
used a total of 120 subjects from four public datasets and one private dataset."
1966,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"these five datasets were independently acquired with different imaging protocols
across ages and health conditions."
1967,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"the
twotensor unscented kalman filter (ukf) [22,25,27] method, which is consistent
across ages, health conditions, and image acquisitions [42], was utilized to
create whole-brain tractography for all subjects across the datasets mentioned
above."
1968,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"in detail, we applied 30 random transformations
to each subject tractography in the training dataset to obtain 3000 transformed
subjects and 30 million streamlines."
1969,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"many methods are capable of
tractography parcellation after affine registration [12,42]; therefore, with sta
applied to the training dataset, our framework has the potential for
registration-free parcellation.module for local-global streamline representation
learning."
1970,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"training of
our registrationfree framework (tractcloud reg-free ) with the large sta dataset
took about 22 h and 10.9 gb gpu memory with pytorch (v1.13) on an nvidia rtx
a5000 3 experiments and results we evaluated our method on the original labeled
training dataset (registered and
aligned) and its synthetic transform augmented (sta) data (unregistered and
unaligned)."
1971,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"we performed experiments on five independently acquired, unlabeled testing
datasets (dhcp, abcd, hcp, ppmi, btp) to evaluate the robustness and
generalization ability of our tractcloud reg-free framework on unseen and
unregistered data."
1972,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"furthermore, we also provide a visualization of identified tracts in an
example individual subject for every dataset across methods (fig."
1973,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"2).as shown in
table 2, all methods achieve high tirs on all datasets, and the tir metric does
not have significant differences across methods."
1974,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"however, our registration-free
framework (tractcloud reg-free ) obtains significantly lower tda values (better
quality of identified tracts) than all compared methods on abcd, hcp, and ppmi
datasets, where ages of test subjects are from 9 to 75 years old."
1975,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"on the very
challenging dhcp (baby brain) dataset, tractcloud reg-free still significantly
outperforms two sota methods."
1976,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"results of tract identification rate (tir) and tract distance to atlas (tda) on
five independently acquired testing datasets as well as computation time on a
randomly selected subject."
1977,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"the tract spatial overlap (wdice) is over 0.965
on all datasets, except for the challenging dhcp (wdice is 0.932) (table 3)."
1978,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,all methods can successfully identify these tracts across datasets.
1979,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"it
is visually apparent that the tractcloud reg-free framework obtains results with
fewer outlier streamlines, especially on the challenging dhcp dataset."
1980,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"the fast inference speed and robust ability to
parcellate data in original subject space will allow tractcloud to be useful for
analysis of large-scale tractography datasets."
1981,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"in the challenging btp (tumor patients) dataset, tractcloud reg-free
obtains significantly lower tda values than sota methods and comparable
performance to tractcloud regist ."
1982,Relaxation-Diffusion Spectrum Imaging for Probing Tissue Microarchitecture,none
1983,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"however, their satisfactory performance
depends on the appropriate annotated source dataset."
1984,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"to evaluate the effectiveness of psm, we evaluated our method on
two datasets."
1985,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,dataset.
1986,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"we validated the proposed method on the public dataset of multi-organ
nuclei segmentation (monuseg) [13] and breast tumor cell dataset (bcdata) [11]."
1987,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"bcdata is a public large-scale breast tumor dataset
containing 1338 immunohistochemically ki-67 stained images of size 640 × 640."
1988,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"in monuseg dataset, four fully-supervised methods unet [20], medt
[24], cdnet [8], and the competition winner [13] are adopted to estimate the
upper limit as shown in the first four rows of table 1."
1989,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"unlike
natural image datasets containing diverse samples, the minor inter class
differences in biomedical images may not fully exploit the superiority of
contrastive learning."
1990,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,"our unsupervised method
was evaluated on two publicly available datasets and obtained competitive
results compared to the methods with annotations."
1991,Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"considering that there are a large number of unlabeled mris in
existing large-scale datasets [12,13], several deep learning methods propose to
extract brain anatomical features from mri without requiring specific category
labels."
1992,Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"while it
is often challenging to annotate mris in practice, there are a large number of
mris (without task-specific category labels) in existing large-scale datasets."
1993,Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"this implies
that the brain anatomical mri features learned by our pretext model on
large-scale datasets would be more discriminative, compared with those used in
the competing methods."
1994,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"the method is implemented as the tool attractive in
mitk diffusion1 , enabling researchers to quickly and intuitively segment tracts
in pathological datasets or other situations not covered by automatic
techniques, simply by annotating a few but informative streamlines."
1995,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"the proposed technique was tested on a healthy-subject dataset and on a dataset
containing tumor cases."
1996,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"we focused on the left optic radiation (or), the left
cortico-spinal tract (cst), and the left arcuate-fasciculus (af), representing a
variety of established tracts.to test the proposed method on pathological data,
we used an in-house dataset containing ten presurgical scans of patients with
brain tumors."
1997,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"additionally, reproducible
simulations on the freely available hcp and the internal tumor dataset were
created (algorithmic evaluation)."
1998,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"the code used for these
experiments is publicly available2 .for the algorithmic evaluation, the initial
training dataset was created with 20 randomly selected streamlines from the
whole-brain tractogram, which have been shown to be a decent number to start
training."
1999,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"since some tracts contain only a fraction of streamlines from the
entire tractogram, it might be unlikely that the training dataset will contain
any streamline belonging to the target tract."
2000,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"therefore, two streamlines of the
specific tract were further added to the training dataset, and class weights
were used to compensate for the class unbalance."
2001,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"in each iteration, the ten streamlines with the
highest entropy are added to the training dataset, which has been determined to
be a good trade-off between annotation effort and prediction improvement."
2002,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"to ensure that the initial
dataset s rand contained streamlines from the target tract, the expert initiated
the active learning workflow by defining a small roi that included fibers of the
tract."
2003,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"to allow comparison between the proposed and traditional
roi-based techniques, the or of subjects from the tumor dataset were segmented
using both approaches by an expert familiar with the respective tool, and the
time required was reported to measure efficiency.note, in all experiments, the
classifier is trained from scratch every iteration, prototypes are generated for
each subject individually, and the classifier predicts on data from the same
subject it is trained with, as it performs subject-individual tract segmentation
and is not used as a fully automated method."
2004,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"to ensure a stable active learning
setup that generalizes across different datasets, the whole method was developed
on the hcp and applied with fixed settings to the tumor data [10]."
2005,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"qualitative results of the algorithmic evaluation of the af of a randomly chosen
subject of the hcp dataset are shown in fig."
2006,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"when accessing qualitative results of the pathological dataset
visual inspection revealed particularly poorly performance of tractseg in cases
where or fibers were in close proximity to tumor tissue, leading to fragmented
segmentations, while complete segmentations were reached with active learning
even for these challenging tracts after a few iterations, as shown in fig."
2007,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"the algorithmic evaluation
yielded consistent results from the fifth to the tenth iterations on both the
hcp and tumor datasets."
2008,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"as expected, outcomes obtained from the tumor dataset
were not quite as good as those of the hcp dataset."
2009,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"this trend is generally
observed in clinical datasets, which tend to exhibit lower performance levels
compared to high-quality datasets, which could be responsible for the decline in
the results."
2010,B-Cos Aligned Transformers Learn Human-Interpretable Features,"• we
extensively evaluate both models on three public datasets: nct-crc-he-100k [18],
tcga-coad-20x [19], munich-aml-morphology [25]."
2011,B-Cos Aligned Transformers Learn Human-Interpretable Features,"we classify image patches from the public
colorectal cancer dataset nct-crc-he-100k [18]."
2012,B-Cos Aligned Transformers Learn Human-Interpretable Features,this dataset is highly unbalanced and not color normalized compared fig.
2013,B-Cos Aligned Transformers Learn Human-Interpretable Features,to the first dataset.
2014,B-Cos Aligned Transformers Learn Human-Interpretable Features,"additionally, we demonstrate that the
b-cos vision transformer is adaptable to domains beyond histopathology by
training the model on the single white blood cell dataset munich-aml-morphology
[25], which is also highly unbalanced and also publicly available.domain-expert
evaluation: our primary objective is to develop an extension of the vision
transformer that is more transparent and trusted by medical professionals."
2015,B-Cos Aligned Transformers Learn Human-Interpretable Features,"additional details on training,
optimization, and datasets can be found in the appendix."
2016,B-Cos Aligned Transformers Learn Human-Interpretable Features,"a third expert
points out that vit might overfit certain patterns in this dataset, which could
aid the model in improving its performance."
2017,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"we extensively evaluate our method on multiple
brain mri datasets and show that it achieves high visual quality for different
contrasts and views and preserves pathological details, highlighting its
potential clinical usage.related work."
2018,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"however, all current mcsr approaches are limited by their need
for a large training dataset."
2019,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,datasets.
2020,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"we
conduct experiments on two public datasets, brats [16], and msseg [4], and an
in-house clinical ms dataset (cms)."
2021,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"in each dataset, we select 25 patients that
fulfill the isotropic acquisition criteria for both ground truth hr scans."
2022,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"for mcsr from single-subject scans, we achieve
encouraging results across all metrics for all datasets, contrasts, and views."
2023,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"lastly, given their similar physical acquisition
and lesion sensitivity, we note that dir/flair benefit to the same degree in the
cms dataset.qualitative analysis."
2024,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"figure 2 shows the typical behavior of our
models on cms dataset, where one can qualitatively observe that the split-head
inr pre-serves the lesions and anatomical structures shown in the yellow boxes,
which other models fail to capture."
2025,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"second, resting-state fmri data are not routinely collected for gbm clinical
practices, which restricts the size of annotated datasets such that it is
infeasible to train a reliable prediction model based on deep learning for
survival prediction."
2026,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"similar to data augmentation schemes, we can artificially
boost data volume (i.e., fln maps) up to m times through producing m fln maps
for each patient in the a-lnm, which helps to mitigate the risk of over-fitting
and improve the performance of overall survival time prediction when learning a
deep neural network from a small sized dataset.for this reason, we propose the
name ""augmented lnm (a-lnm)"", compared to the traditional lnm where only one fln
map is generated per patient by averaging all the n fdc maps."
2027,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"to evaluate the predictive
power of the fln maps generated by our a-lnm, we conduct extensive experiments
on 235 gbm patients in the training dataset of brats 2020 [18] to classify the
patients into three overall survival time groups viz."
2028,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"it provided an open-access pre-operative imaging training dataset to
segment brain tumors of glioblastoma (gbm, belonging to high grade glioma) and
low grade glioma (lgg) patients, as well as to predict overall survival time of
gbm patients [18]."
2029,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"this training dataset contained 133 lgg and 236 gbm patients,
and each patient had four mri modalities, including t1, post-contrast
t1-weighted, t2-weighted, and t2 fluid attenuated inversion recovery."
2030,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"in this paper, we propose to investigate the feasibility of the novel
neuroimaging features, i.e., fln maps, for overall survival time prediction of
gbm patients in the training dataset of the brats 2020, in which one patient
alive was excluded, and the remaining 235 patients consisted of 89 short-term
survivors (less than 10 months), 59 mid-term survivors (between 10 and 15
months), and 87 long-term survivors (more than 15 months)."
2031,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"we evaluated
the classification performance of our proposed method using 235 gbm patients in
the brats 2020 training dataset, because only these 235 patients had both
overall survival time and manual expert segmentation labels of lesions."
2032,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"experimental results on the brats 2020 training dataset validated the
effectiveness of the a-lnm derived fln maps for gbm survival prediction."
2033,A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,"training on 18-videos (367-images), the model achieved
statistically significant results (p < 0.001) on the hold-out testing dataset of
5-videos (182-images) when compared to a location prior baseline model [12]."
2034,A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,"images from a singular video were present in either the training or validation
dataset.each model was run for with a batch size of 5 for 20 epochs, where the
epoch with the best primary evaluation metric on the validation dataset was
kept."
2035,A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,"this model, resnet18 with mse loss, outperforms the
more sophisticated models, as these models over-learn image features in the
training dataset."
2036,Intraoperative CT Augmentation for Needle-Based Liver Interventions,none
2037,Optical Coherence Elastography Needle for Biomechanical Characterization of Deep Tissue,none
2038,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"(3) we established a comprehensive pelvic
fracture ct dataset and provided ground-truth annotations."
2039,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"our dataset and
source code are publicly available at https://github.com/yzzliu/fracsegnet."
2040,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"with
a cascaded 3d nn-unet architecture, the network is pre-trained on a set of
healthy pelvic ct images [5,13] and further refined on our fractured dataset."
2041,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"although large-scale datasets on pelvic segmentation have been studied in some
research [13], to the best of our knowledge, currently there is no
well-annotated fractured pelvic dataset publicly available."
2042,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"therefore, we
curated a dataset of 100 preoperative ct scans covering all common types of
pelvic fractures."
2043,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"we evaluated our method on 100 pelvic fracture ct scans and
made our dataset and ground truth publicly available."
2044,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"we employed the publicly available easy-resect (retrospective evaluation of
cerebral tumors) dataset [10] (https://archive.sigma2.no/pages/ public/dataset
detail.jsf?id=10.11582/2020.00025) to train and evaluate our proposed method."
2045,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"this dataset is a deep-learning-ready version of the original resect database,
and was released as part of the 2020 learn2reg challenge [24]."
2046,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"to train our dl model, we made subject-wise division of the entire dataset into
70%:15%:15% as the training, validation, and testing sets, respectively."
2047,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"table 1 lists the mean and standard deviation of landmark identification errors
(in mm) between the predicted position and the ground truth in intra-operative
us for each patient of the resect dataset."
2048,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"in the resect dataset, eligible anatomical landmarks were defined
as deep grooves and corners of sulci, convex points of gyri, and vanishing
points of sulci."
2049,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"in order to assemble a large and diverse focal-time scan
dataset, we choose to simulate focal-time scans using existing in-focus video
data."
2050,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"we use this
technique to create a training and testing dataset consisting of 1000 and 200
simulated focal-time scans based on 200 10-second video clips sampled from
cholec80 [13], a popular endoscopic dataset."
2051,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"these act as a validation dataset to help prevent over fitting and aid
generalisation."
2052,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"as a testing dataset similar to our
intended use case, we chose to approximate a real focal-time scan by controlling
conditions during capture of the individual focal stacks."
2053,Surgical Video Captioning with Mutual-Modal Concept Alignment,"extensive experiments
are performed on neurosurgery video and nephrectomy image datasets, and
demonstrate the effectiveness of our sca-net by remarkably outperforming the
state-of-the-art captioning works."
2054,Surgical Video Captioning with Mutual-Modal Concept Alignment,neurosurgery video captioning dataset.
2055,Surgical Video Captioning with Mutual-Modal Concept Alignment,"to evaluate the effectiveness of surgical
video captioning, we collect a large-scale dataset with 41 surgical videos of
endonasal skull base neurosurgery."
2056,Surgical Video Captioning with Mutual-Modal Concept Alignment,"we split these video
clips at patientlevel, where the video clips of 31 patients are used for
training and the rest of 10 patients are utilized for test.endovis image
captioning dataset."
2057,Surgical Video Captioning with Mutual-Modal Concept Alignment,"we further compare our method with state-of-the-arts on the
public endovis-2018 image captioning dataset [1,23]."
2058,Surgical Video Captioning with Mutual-Modal Concept Alignment,"this dataset reveals
robotic nephrectomy procedures acquired by the da vinci x or xi system, and is
annotated with surgical actions between 9 possible tools and surgical targets
[23]."
2059,Surgical Video Captioning with Mutual-Modal Concept Alignment,"in this way, these two datasets can comprehensively evaluate
the captioning tasks under both surgical videos and images.implementation
details."
2060,Surgical Video Captioning with Mutual-Modal Concept Alignment,"we optimize the sca-net and compared captioning
methods using adam with the batch size of 12 for both captioning datasets."
2061,Surgical Video Captioning with Mutual-Modal Concept Alignment,"all
models are trained for 20 and 50 epochs in neurosurgery and endovis datasets,
respectively."
2062,Surgical Video Captioning with Mutual-Modal Concept Alignment,"to further confirm the effectiveness of surgical captioning, we perform the
comparison on the public endovis image captioning dataset."
2063,Surgical Video Captioning with Mutual-Modal Concept Alignment,"moreover, we
propose the mc-align to mutually coordinate visual and text representations with
surgical concept representations of the other modality for multi-modal decoding,
thereby generating more accurate captions with aligned multi-modal
knowledge.extensive experiments on neurosurgery and nephrectomy datasets confirm
the advantage of our sca-net over state-of-the-arts on the surgical captioning."
2064,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,"for
experimental evaluation, we collected a surgical video dataset of esd
procedures, and preprocessed 1032 short clips with dissection trajectories
labelled."
2065,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,", i t }, i t ∈ r h×w ×3 and the output is an action distribution of a
sequence of 2d coordinates a = {y t+1 , y t+2 , ..., y t+n }, y t ∈ r 2
indicating the future dissection trajectory projected to the image space.in
order to obtain the demonstrated dissection trajectories from the expert video
data, we first manually annotate the dissection trajectories on the video frame
according to the moving trend of the instruments observed from future frames,
then create a dataset d = {(s, a) i } m i=0 containing m pairs of video clip
(state) and dissection trajectory (action).to precisely predict the expert
dissection behaviors and effectively learn generalizable features from the
expert demonstrations, we use the implicit model as our imitation policy."
2066,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,dataset.
2067,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,"we evaluated the proposed approach on a dataset assembled from 22
videos of esd surgery cases, which are collected from the endoscopy centre of
the prince of wales hospital in hong kong."
2068,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,"experimental results show that our method outperforms
state-of-the-art approaches on the evaluation dataset, demonstrating the
effectiveness of our approach for learning dissection skills in various surgical
scenarios."
2069,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"establishing point cloud correspondences using machine learning has
been demonstrated on liver and prostate datasets [8,9]."
2070,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"sensitivity to
regularized kelvinlet function hyperparameters is explored on a supine mr breast
imaging dataset."
2071,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"for the breast imaging datasets in this work, we
used simulated intraoperative data features that realistically could be
collected in a surgical environment visualized in fig."
2072,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"the first explores sensitivity
to regularized kelvinlet function hyperparameters k grab , k twist , ε grab ,
and ε twist and establishes optimal hyperparameters in a training dataset of 11
breast deformations."
2073,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"this dataset consists of supine breast mr images simulating surgical
deformations of 11 breasts from 7 healthy volunteers."
2074,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"three
hyperparameter sweeps were used: this dataset consists of supine breast mr
images simulating surgical
deformations from one breast cancer patient."
