path_long,extracted_sents_keywords,path
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_41.pdf,"these
metrics include the dice score, the iou score, average symmetric surface dis-
tance (assd), and hausdorﬀ distance of boundaries (95−th percentile; hd95).
to ensure fair comparison, all labels and predictions are resized to (512×512)
before computing these scores, following the approach of a previous study [18].
3.2
implementation details
for the diﬀusion model hyper-parameters, we use the default settings of the plain
diﬀusion model, which can be found in the supplementary materials.",miccai23vol4/paper_41.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_41.pdf,"[22], a recently released diﬀusion-based model, which we re-trained
for 200,000 steps to ensure a fair comparison.",miccai23vol4/paper_41.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_41.pdf,"to ensure a fair comparison, we average the scores of multiple evolutions
to represent the performance of “w/o fusion”.",miccai23vol4/paper_41.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_51.pdf,None,miccai23vol4/paper_51.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_1.pdf,"all methods are imple-
mented with the same backbone and training protocols to ensure fairness.",miccai23vol4/paper_1.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_46.pdf,"as
estimated by the american cancer society, there were approximately 100,350
new cases and over 6,500 deaths in 2020",miccai23vol4/paper_46.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"considering the rois are usually small and under-
represented compared to the backgrounds, the loss of information may cause a
fatal class imbalance problem in semantic segmentation tasks.",miccai23vol4/paper_53.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"for the training, we used k augmented
images with the given images for all baselines as in ours for a fair comparison.
evaluation.",miccai23vol4/paper_53.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_20.pdf,None,miccai23vol4/paper_20.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"in this paper,
we design a simple yet novel data preprocessing and alteration method,
called edgemixup, to help segment lyme lesions on imbalanced training
datasets.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"additionally, the improved edge from lesion segmentation
can be further used for lyme disease classiﬁcation—e.g., in diﬀerentiat-
ing lyme from other similar lesions including tinea corporis and herpes
zoster—with improved model fairness on diﬀerent subpopulations.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"[1] yet some
improvements still remain to be addressed, importantly in areas that allow both
algorithmic performance and fairness [2], and in certain medical applications that
promise to signiﬁcantly lessen morbidity and mortality.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"furthermore, clinical data
collected for training is usually imbalanced in some properties, e.g., more sam-
ples with light skins compared with dark skins.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"[17], usually suﬀer
from relatively low performance and reduced fairness [2,18,19].",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"secondly, we design a simple yet novel data preprocessing and alternation
method, called edgemixup, to improve lyme disease segmentation and diagno-
sis fairness on samples with diﬀerent skin-tones.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"such an improvement is an iterative process that gradually improves lesion
edge detection and segmentation fairness until convergence.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"a motivating example to illustrate why edgemixup improves model perfor-
mance and reduces biases via mixing up lesion boundary with original image (heatmap
is generated via grad-cam).",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"(color ﬁgure online)
converged edge in the ﬁrst step also helps classiﬁcation of lyme diseases via mixup
with improved fairness.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"our results show that edgemixup is able to increase segmentation utility
and improve fairness.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"we also show that the improved segmentation further
improves classiﬁcation fairness as well as joint fairness-utility metrics compared
to existing debiasing methods, e.g., ad",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"the reason is that a legacy
diagnosis has no information about lesion and does not know where to locate its
focus, thus easily gets distracted by ﬁngers instead of the lesion pattern.
3
method
in this section, we ﬁrst give the deﬁnition for model fairness, and we then
describe the design of edgemixup for the purpose of de-biasing in fig.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"if
there exists a model f such that m(f(xst1), y) = m(f(xst2, y)), we consider it
perfectly fair for st1 and st2 skin-tone samples.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"edgemixup improves model fairness on light and dark skin samples in both
segmentation and classiﬁcation tasks, and it has two major components: (i) edge
detection using mixup, and (ii) data preprocessing and alteration for downstream
tasks.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"note that the initial
edge detection is irrelevant to the sample size of a particular subpopulation, thus
improving the fairness.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"that is, even if the original dataset is imbalanced, as long
as one sample from a subpopulation exists, the color range of the sample’s lesion
is considered in the initial detection.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"segmentation: performance and fairness (margin of error reported in paren-
thesis)
method
unet
polar
mfsnet
vit-adapter
edgemixup
skin
jaccard 0.7053(0.0035) 0.7126(0.0033) 0.5877(0.0080) 0.7027(0.0057) 0.7807(0.0031)
jgap
0.0809(0.0001) 0.0813(0.0001) 0.1291(0.0076) 0.2346(0.0035) 0.0379(0.0001)",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"our evaluation metrics include (i) jaccard index (iou
score), which measures the similarity between a predicted mask and the manu-
ally annotated ground truth, and (ii) the gap between jaccard values (jgap) to
measure fairness.
table 2 shows the performance and fairness of edgemixup and diﬀerent
baselines.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"table 3 shows utility performance (acc and auc) and fairness results (gaps
of acc and auc between ls and ds subpopulations).",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,skin disease classiﬁcation and associated bias.,miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"3. by adding the “unet” variant, we
demonstrate here that simply applying lesion edge predicetd by the baseline unet
model, while not optimal, eﬃciently reduces model bias on diﬀerent skin-tone
samples.",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"edgemixup outperforms sota approaches in balancing the model’s
performance and fairness, i.e., the caiα and cauciα values of edgemixup are
the highest compared with the vanilla resnet34 and other baselines.
6
related work
skin disease classiﬁcation and segmentation: previous researches mainly
work on improving model utility for both medical image",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"[10] only contains melanoma samples and all of the
samples are with light skins according to our inspection using ita scores.
382
h. yuan et al.
bias mitigation: researchers have addressed bias and heterogeneity in deep
learning models [18,29].",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_36.pdf,"first, masking sensitive factors in imagery is shown
to improve fairness in object detection and action recognition",miccai23vol4/paper_36.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_32.pdf,"+ bconvlap
(7)
where ‘∗’ represents the convolution operation, wconv means the weights of the
convolution and bconv denotes the bias, and up(·) is the spatial broadcasting
operation ,which upgrades the bias b ∈ r1×c×1×1×1 into up(b) ∈ r1×c×3×3×3.
in the inference stage, the output feature f is produced by a normal 3 × 3 × 3
convolution as follows:",miccai23vol4/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"multitask learning ·
hybrid cnn-transformer
1
introduction
breast cancer is the leading cause of cancer-related fatalities among women.",miccai23vol4/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"currently, it holds the highest incidence rate of cancer among women in the u.s.,
and in 2022 it accounted for 31% of all newly diagnosed cancer cases [1].",miccai23vol4/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"this is primarily because the architectural design of vits does not rely on the
same inductive biases in feature extraction which allow cnns to learn spatially
invariant features.",miccai23vol4/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"moreover,
multitask learning acts as a regularizer by introducing inductive bias and pre-
vents overﬁtting [25] (particularly with vits), and with that, can mitigate the
challenges posed by small bus dataset sizes.",miccai23vol4/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"to avoid data leakage and bias, we selected the train, test, and vali-
dation sets based on the cases, i.e., the images from one case (patient) were
350
b. shareef et al.
table 2. performance metrics of the compared methods for bus image classiﬁcation
and segmentation.",miccai23vol4/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_27.pdf,"for a fair comparison, the results of all
288
q. zhang et al.
fig.",miccai23vol4/paper_27.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_15.pdf,"their cluster representations demonstrate a
remarkable balance of intra-cluster similarity and inter-class discrepancy.",miccai23vol5/paper_15.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_15.pdf,"our study analyzed a dataset of ct scans col-
lected from guangdong province people’s hospital between years 2018 and 2020,
with 2,139 patients consisting of 787 gastric cancer and 1,352 normal cases.",miccai23vol5/paper_15.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_15.pdf,"to further evaluate speciﬁcity
in a larger population, we collected an external test set of 903 normal cases
from shengjing hospital.",miccai23vol5/paper_15.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_15.pdf,"a reader
study was conducted with two experienced radiologists, one from guangdong
province people’s hospital with 20 years of experience and the other from the
first aﬃliated hospital of zhejiang university with 9 years of experience in
gastric imaging.",miccai23vol5/paper_15.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_28.pdf,None,miccai23vol5/paper_28.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_16.pdf,"the algorithm was
evaluated on data from a hospital in a diﬀerent country and various sub-
sets of this data that correspond to diﬀerent levels of domain shift.",miccai23vol5/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_16.pdf,"in this work, we evaluate an attention-based mil model on unseen data
from a new hospital and propose a way to quantify the domain shift severity.",miccai23vol5/paper_16.pdf
