paper_id,extracted_sents_cancer
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_60.pdf,"we col-
lected wsis from the cancer genome atlas colon adenocarcinoma (tcga-
coad) dataset (cc-by-3.0)"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_60.pdf,"4
conclusion
developing data-eﬃcient multimodal learning is crucial to advance the survival
assessment of cancer patients in a variety of clinical data scenarios."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_60.pdf,"we demon-
strated that the proposed pathomics framework is useful for improving the
survival prediction of colon and rectum cancer patients."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_60.pdf,"importantly, our app-
roach opens up perspectives for exploring the key insights of intrinsic genotype-
phenotype interactions in complex cancer data across modalities."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_58.pdf,"the
tcga-nsclc dataset includes two sub-types of lung cancer, i.e., lung squamous cell
carcinoma (tgca-lusc) and lung adenocarcinoma (tcga-luad)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_58.pdf,"we collected
a total of 854 diagnostic slides from the national cancer institute data portal (https://
portal.gdc.cancer.gov)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_64.pdf,"in pathological image analysis, determination of gland mor-
phology in histology images of the colon is essential to determine
the grade of colon cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_64.pdf,"gland segmentation · diﬀusion model · colon histology
images
1
introduction
colorectal cancer is a prevalent form of cancer characterized by colorectal ade-
nocarcinoma, which develops in the colon or rectum’s inner lining and exhibits
glandular structures"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_65.pdf,"with 1000 × 1000
pixel resolution, these images were extracted from whole slide images from the
the cancer genome atlas (tcga) repository, representing 9 diﬀerent organs
from 44 individuals."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_65.pdf,"the
training and test set each consisted of 32 images tiles selected and extracted
from a set of non-small cell lung cancer (nsclc), head and neck squamous
cell carcinoma (hnscc), glioblastoma multiforme (gbm) and lower grade
glioma (lgg) tissue images."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_65.pdf,"moreover, each type cancer has 8 tiles and the size
of patch is 500 × 500 or 600 × 600.
settings."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"whole-slide histopathology image (wsi) is regarded as the
gold standard for survival prediction of breast cancer (bc) across dif-
ferent subtypes."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"however, in cancer prognosis applications, the cost of
acquiring patients’ survival information is high and can be extremely
diﬃcult in practice."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"we evaluated the performance of
our method on the brca cohort derived from the cancer genome atlas
(tcga), and the experimental results indicated that t2uda outper-
formed other domain adaption methods for predicting patients’ clinical
outcomes."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"https://doi.org/10.1007/978-3-031-43987-2_59
t2uda
613
keywords: tumor-inﬁltrating lymphocytes · unsupervised domain
adaption · prognosis prediction · graph attention network · breast
cancer
1
introduction
breast cancer (bc) is the most common cancer diagnosed among females and
the second leading cause of cancer death among women after lung cancer [1]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"thus, eﬀective and accurate prognosis of bc
as well as stratifying cancer patients into diﬀerent subgroups for personalized
cancer management has attracted more attention than ever before."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"to deal with the above challenges, several researchers began to design domain
adaption algorithms, which utilize the labeled data from a related cancer sub-
type to help predict the patients’ survival in the target domain."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"[7] presented a new representation learning-based unsuper-
vised domain adaption method to predict the clinical outcome of cancer patients
on the target domain."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"[11] utilized the tils spa-
tial pattern for survival analysis in diﬀerent breast cancer subtypes including
614
y. wu et al.
er-negative, er-positive, and triple-negative."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"we evalu-
ated the performance of our method on the breast invasive carcinoma (brca)
cohort derived from the cancer genome atlas (tcga), and the experimental
results indicated that t2uda outperforms other domain adaption methods for
predicting patients’ clinical outcomes."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"we conducted our experiments on the breast invasive carcinoma
(brca) dataset from the cancer genome atlas (tcga)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"to the best of our knowledge, t2uda was the
ﬁrst method to successfully achieve interrelationship transfer between tils and
tumors across diﬀerent cancer subtypes for prognosis tasks."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_73.pdf,"this hierarchical structure is believed to be beneﬁcial for cancer
diagnosis and prognosis tasks."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_73.pdf,"we assess the eﬃcacy of the proposed
higt framework by testing it on two publicly available datasets (kica and
esca) from the cancer genome atlas (tcga) repository."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"jeong
3
result
3.1
datasets
we tested our proposed method on two diﬀerent tasks: (1) intrahepatic cholan-
giocarcinomas(ihccs) subtype classiﬁcation and (2) liver cancer type classiﬁca-
tion."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"the liver cancer dataset for the latter task was composed of 323
wsis, in which the wsis can be further classiﬁed into hepatocellular carcinomas
(hccs) (collected from pathology ai platform"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"in the deep manifold
embedding learning model, the learning rates were set to 1e-4 with a decay rate
of 1e-6 for the ihccs subtype classiﬁcation and to 1e-5 with a decay rate of
1e-8 for the liver cancer type classiﬁcation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"the number of epochs for the deep
manifold embedding learning model was 50, while 50 and 200 epochs for the
ihccs subtype classiﬁcation and liver cancer type classiﬁcation, respectively."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,table 1. classiﬁcation performance on ihccs subtype and liver cancer type dataset.
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"precision, rec.: recall, f1: f1 score, na: not applicable)
method prototype number ihcc subtype
liver cancer type
acc.
prec."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_66.pdf,"prototype
prototype number accuracy precision recall
f1 score
global
2
0.7365
0.7390
0.7365
0.7353
local
20
0.7703
0.7710
0.7678
0.7668
global + local 22 (20 + 2)
0.7698
0.7735
0.7698 0.7692
the result of liver cancer type classiﬁcation is also shown in table 1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"cancer survival prediction requires considering not only the
biological morphology but also the contextual interactions of tumor and
surrounding tissues."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"we
evaluated the proposed framework on our collected colorectal cancer
(crc) cohort and two public cancer cohorts from the tcga project,
i.e., liver hepatocellular carcinoma (lihc) and kidney clear cell car-
cinoma (kirc)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"https://doi.org/10.1007/978-3-031-43987-2_72
746
w. hou et al.
1
introduction
the ability to predict the future risk of patients with cancer can signiﬁcantly
assist clinical management decisions, such as treatment and monitoring [21].
generally, pathologists need to manually assess the pathological images obtained
by whole-slide scanning systems for clinical decision-making, e.g., cancer diagno-
sis and prognosis"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"moreover, unlike cancer diagnosis and
subtyping tasks, survival prediction is a future state prediction task with higher
diﬃculty."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"[9]) mainly aim to ﬁnd the key instances (e.g., patches and
tissues) for wsi representation and decision-making, which prefers the needle-in-
a-haystack tasks, e.g., cancer diagnosis, cancer subtyping, etc. to handle cancer
survival prediction, some researchers integrated some attribute priors into the
network design [5,26]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"however, this clus-
ter analysis strategy only focuses on a single sample, which cannot describe
the whole picture of the pathological components speciﬁc to the cancer type."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"additionally, existing learning frameworks often ignore the capture of contex-
tual interactions of pathological components (e.g., tumor, stroma, lymphocyte,
etc.), which is considered as important evidence for cancer survival prediction
tasks [1,6]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"therefore, wsi-based cancer survival prediction still remains a chal-
lenging task."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"extensive experiments on three cancer
cohorts (i.e., crc, tcga-lihc and tcga-kirc) demonstrates the eﬀective-
ness and interpretability of our framework."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"the goal
of wsi-based cancer survival prediction is to learn the feature embedding of v
in a supervised manner and output the survival risk o ∈ r1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"however, conventional patch-level analysis cannot model complex pathologi-
cal patterns (e.g., tumor lymphocyte inﬁltration, immune cell composition, etc.),
resulting in limited cancer survival prediction performance."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"2.1
hierarchical graph convolutional network
unlike cancer diagnosis and subtyping, cancer survival prediction is a quite more
challenging task, as it is a future event prediction task which needs to consider
complex pathological structures [20]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"(3)
2.2
transformer-based prediction head
clinical studies have shown that cancer survival prediction requires consider-
ing not only the biological morphology but also the contextual interactions of
tumor and surrounding tissues"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"1, we perform the k-means algo-
rithm on the encoded patch features of all training wsis to generate k patho-
logical components p ∈ rk×d in the embedding space d. p represents diﬀerent
pathological properties speciﬁc to the cancer type."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_72.pdf,"under the guidance of the semantic prior iden-
tiﬁed by cross-slide clustering, the learned tissue features v
′
tissue can be further
aggregated, forming a series meaningful component embeddings p ′ speciﬁc to
the cancer type."
