title,authors,page_numbers,doi,publication_year,volume,paper_id,path,path_long,extracted_sents_organs
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"the grounding-truths in
a frame, including breast lesion bounding-boxes and corresponding categories,
are labeled by two pathologists, which have eight years of professional back-
ground in the ﬁeld of breast pathology."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"three commonly-used metrics are employed for perfor-
mance evaluation of breast lesion detection methods on the ultrasound videos,
namely average precision (ap), ap50, and ap75."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"3. qualitative breast lesion detection comparison on example ultrasound video
frames between the recent cva-net [9] and our proposed stnet."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"table 1 presents the state-of-the-art quantitative
comparison of our approach with the eleven existing breast lesion video detection
methods in literature."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"as a general trend, video-based methods tend to yield
higher average precision (ap), ap50, and ap75 scores compared to image-based
breast lesion detection methods."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"the
signiﬁcant improvement demonstrates the eﬃcacy of our approach for detecting
breast lesions in ultrasound videos."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"figure 3 presents the qualitative breast lesion
detection comparison between cva-net and our proposed approach on an ultra-
sound video containing the benign breast lesions."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"the ﬁrst row of the ﬁgure
shows that cva-net struggles to identify the breast lesions in the second and
third frames."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"further, although cva-net manages to identify the breast lesions
in the ﬁrst and ﬁfth frames, the classiﬁcation results are inaccurate (as high-
lighted by the blue rectangle in fig. 3)."
3D Medical Image Segmentation with Sparse Annotation via Cross-Teaching Between 3D and 2D Networks,"Heng Cai, Lei Qi, Qian Yu, Yinghuan Shi, Yang Gao",614-624,10.1007/978-3-031-43898-1_59,2023,3,3,miccai23vol2/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"3 accurately detects the breast lesions in all video frames and
achieves accurate classiﬁcation performance for each frame.
486
c. qin et al.
table 2. ablation study with diﬀerent design choices."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"brachial plexopathy is a form of peripheral neuropathy, which occurs
when there is damage to the brachial plexus (bp)."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"however, the diagnosis of breast
cancer related bp from radiological imaging is still a great challenge."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"ablation
study and comparisons demonstrate that the proposed tppnet yields outstand-
ing performances with the accuracies of 96.1%, 93.5% and 93.6% over t2, t1
and post-gadolinium sequences which exceed at least 1.3%, 5.3% and 3.4% over
state-of-the-art methods for classiﬁcation of normal vs. abnormal brachial plexus."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"keywords: brachial plexus · magnetic resonance imaging · heterogeneity ·
radiomics · deep learning · convolutional neural networks · texture pattern
1
introduction
brachial plexopathy is a form of peripheral neuropathy [1]."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"it occurs when there is
damage to the brachial plexus (bp) which is a complex nerve network under the skin
of the shoulder."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"https://doi.org/10.1007/978-3-031-43993-3_46
a texture neural network to predict the abnormal brachial plexus
471
radiation ﬁbrosis, primary and metastatic lung cancer, and metastatic breast cancer
account for almost three-fourths of causes [2]."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"brachial plexus syndrome occurs not
infrequently in patients with malignant disease."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"it is due to compression or direct invasion
of the nerves by tumor which will bring many serious symptoms [3]."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"our research focuses
on the brachial plexopathy caused by metastatic breast cancers."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"magnetic resonance imaging (mri) and ultrasound of the brachial plexus have
become two reliable diagnostic tools for brachial plexopathy"
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"compared
with ultrasound, mri has become the primary imaging technique in the evaluation of
brachial plexus pathology [9]."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"many radiomics studies have experimentally demonstrated that image texture has
great potential for differentiation of different tissue types and pathologies"
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"2
materials and method
2.1
dataset preparation and preprocessing
following irb approval for this study, we search for patients with metastatic breast
cancer who had a breast cancer mri performed between 2010 and 2020 and had mor-
phologically positive bp on the mri report from our electronic medical records (emr)
in * hospital."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"in summary, as the requirement of the image texture and deep learning, an excellent
image texture pattern should have some essential features including 1) local proper-
ties to characterize the micro-unit of the image texture, 2) global properties to represent
a texture neural network to predict the abnormal brachial plexus
473
the macro-structure of the image texture, 3) uniform shapes under nonuniform-shape
images, 4) invariant or robustness under some common geometric transforms such as
rotation, scaling and so on."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"2. the tpp matrix
calculation is the preprocessing module which feeds mri and its roi and yield tpp
a texture neural network to predict the abnormal brachial plexus
475
matrix set."
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,"Omkar Thawakar, Rao Muhammad Anwer, Jorma Laaksonen, Orly Reiner, Mubarak Shah, Fahad Shahbaz Khan",613-623,10.1007/978-3-031-43993-3_59,2023,8,4,miccai23vol8/paper_46.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"acc
loss
acc
loss
acc
loss
325
0.948±0.026 0.342±0.126 0.922±0.035 0.363±0.098 0.934±0.034 0.302±0.124
1
0.863±0.027 0.274±0.091 0.810±0.145 0.458±0.105 0.811±0.047 0.590±0.107
input
channel
t2
t1
pg
a texture neural network to predict the abnormal brachial plexus
477
3.2.2
impact of intensity rescaling approaches
rescaling approaches of image intensity could also bring impacts on the bp’s differ-
entiation while producing the tpp matrix."
3D Teeth Reconstruction from Panoramic Radiographs Using Neural Implicit Functions,"Sihwa Park, Seongjun Kim, In-Seok Song, Seung Jun Baek",376-386,10.1007/978-3-031-43999-5_36,2023,10,5,miccai23vol6/paper_74.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"keywords: histopathology · risk assessment · graph processing
1
introduction
the examination of tissue and cells using microscope (referred to as histology)
has been a key component of cancer diagnosis and prognostication since more
than a hundred years ago."
3D Teeth Reconstruction from Panoramic Radiographs Using Neural Implicit Functions,"Sihwa Park, Seongjun Kim, In-Seok Song, Seung Jun Baek",376-386,10.1007/978-3-031-43999-5_36,2023,10,5,miccai23vol6/paper_74.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"this is perhaps due to the fact that mil-based technique do
not incorporate patch locations and interactions as well as tissue heterogeneity
which can potentially have a vital role in deﬁning clinical outcomes [4,26].
to address this issue, graph neural networks (gnn) have recently received
more attention in histology."
3D Teeth Reconstruction from Panoramic Radiographs Using Neural Implicit Functions,"Sihwa Park, Seongjun Kim, In-Seok Song, Seung Jun Baek",376-386,10.1007/978-3-031-43999-5_36,2023,10,5,miccai23vol6/paper_74.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"while local contexts mainly capture cell-cell
interactions, global patterns such as immune cell inﬁltration patterns and tumor
invasion in normal tissue structures (e.g., depth of invasion through myometrium
in endometrial cancer [1]) could capture critical information about outcome [10].
hence, locally focused methods are unable to beneﬁt from the coarse properties
of slides due to their high dimensions which may lead to poor performance."
3D Teeth Reconstruction from Panoramic Radiographs Using Neural Implicit Functions,"Sihwa Park, Seongjun Kim, In-Seok Song, Seung Jun Baek",376-386,10.1007/978-3-031-43999-5_36,2023,10,5,miccai23vol6/paper_74.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"therefore, the contributions of this work can be summarized
as: 1) a novel graph-based model for predicting survival that extracts both local
and global properties by identifying morphological super-nodes; 2) introducing
a ﬁne-coarse feature distillation module with 3 various strategies to aggregate
interactions at diﬀerent scales; 3) outperforming sota approaches in both risk
prediction and patient stratiﬁcation scenarios on two datasets; 4) publishing
two large and rare prostate cancer datasets containing more than 220 graphs for
active surveillance and 240 graphs for brachytherapy cases."
