title,extracted_keyword_sent
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained our
models on a large collection of ct scans acquired from over 60, 000 patients
from over 15 sites across north america, europe and asia."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"-a generative model of
patient wed trained on over 60, 000 patients.-a novel method for real-time
refinement of wed, which can be used for dose modulation water equivalent
diameter (wed) is a robust patient-size descriptor [17] used
for ct dose planning."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"the wed of a patient is thus a function
taking as input a craniocaudal coordinate and outputting the wed of the patient
at that given position."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we then train an
encoder network to map the patient depth image to the wed manifold."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"in this approach, our latent vector represents the encoding of a
patient in the latent space."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"this way, a single autodecoder can learn
patient-specific continuous wed functions."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"while the depth image provides critical information on the patient anatomy, it
may not always be sufficient to accurately predict the wed profiles."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"for
example, some patients may have implants or other medical devices that cannot be
guessed solely from the depth image."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"first, we use our encoder network to initialize
the latent vector to a point in the manifold that is close to the current
patient."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"as the
table moves and the patient gets scanned, ct data is being acquired and ground
truth wed can be computed for portion of the body that has been scanned, along
with the corresponding craniocaudal coordinate."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"our ct scan dataset consists of 62, 420 patients from 16 different sites across
north america, asia and europe."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"our 3d camera dataset consists of 2, 742 pairs
of depth image and ct scan from 2, 742 patients from 6 different sites across
north america and europe acquired using a ceiling-mounted kinect 2 camera."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"our
evaluation set consists of 110 pairs of depth image and ct scan from 110
patients from a separate site in europe."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,patient positioning is the first step in lung cancer screening workflow.
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we
propose to estimate the table position by regressing the patient isocenter and
the starting point of the scan by estimating the location of the patient's lung
top.starting position."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we define the starting position of the scan as the
location of the patient's lung top."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained a denseunet [7] taking the camera
depth image as input and outputting a gaussian heatmap centered at the patient's
lung top location."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained our model on 2, 742 patients using
adaloss [14] and the adam [6] optimizer with a learning rate of 0.001 and a
batch size of 32 for 400 epochs."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we report an accuracy of 100% on our
evaluation set of 110 patients."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"the patient isocenter is
defined as the centerline of the patient's body."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained a densenet [1]
taking the camera depth image as input and outputting the patient isocenter."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained our model on 2, 742 patients using adadelta [16]
with a batch size of 64 for 300 epochs."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained our autodecoder model on our unpaired ct scan dataset of 62, 420
patients with a latent vector of size 32."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"the encoder was trained on our paired
ct scan and depth image dataset of 2, 742 patients."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"we trained this baseline model on 2, 742 patients using the adadelta
[6] optimizer with a learning rate of 0.001 and a batch size of 32."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"figure 4 presents a
qualitative evaluation on patients with different body morphology.finally, we
evaluated the clinical relevancy of our approach by computing the relative error
as described in the international electrotechnical commission (iec) standard iec
62985:2019 on methods for calculating size specific dose estimates (ssde) for
computed tomography [2]."
Automated CT Lung Cancer Screening Workflow Using 3D Camera,"the δ rel metric is defined as:where:-ŵ ed(z) is the
predicted water equivalent diameter -w ed(z) is the ground truth water
equivalent diameter z is the position along the craniocaudal axis of the
patient."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"patients with early
stages of the disease exhibit few symptoms until suddenly converting to the late
stage, at which point their central vision rapidly deteriorates [12]."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"clinicians
currently diagnose amd, and stratify patients, using biomarkers derived from
optical coherence tomography (oct), which provides high-resolution images of
fig."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"however, the widely adopted amd grading system
[7,13], which coarsely groups patients into broad categories for early and
intermediate amd, only has limited prognostic value for late amd."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"clinicians
suspect that this is due to the grading system's reliance on static biomarkers
that are unable to capture temporal dynamics which contain critical information
for assessing progression risk.in their search for new biomarkers, clinicians
have annotated known biomarkers in longitudinal datasets that monitor patients
over time and mapped them against disease progression [2,16,19]."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"at the core of our method is the novel
strategy to represent patient time series as trajectories in a latent feature
space."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"after strict quality control, the development
dataset consists of 46,496 scans of 6,236 eyes from 3,456 patients."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"the
unseen dataset is larger, containing 114,062 scans of 7,253 eyes from 3,819
patients."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"visual acuity scores, which measured the patient's functional quality of vision
using a logmar chart, are available at 83,964 time points."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"naively clustering whole time series of patients ignores two characteristics of
longitudinal data."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"firstly, individual time series are not directly comparable
as patients enter and leave the study at different stages of their overall
progression.secondly, longer time series can record multiple successive
transitions in disease stage."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"2, matches two sub-trajectories, u and v , of
patients who progress between the same start and end states:since all
sub-trajectories cover a similar temporal duration, d transition also
differentiates between fast and slow progressors and stable periods of no
progression."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"however, by ignoring intermediary images, this metric does not
respect the disease pathway along which patients progress."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"two teams of two ophthalmologists then
review 20 sub-trajectories from distinct patients in each cluster, interpreting
and summarising any consistently observed temporal dynamics."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"each experiment uses 10-fold cross
validation on random 80/20 partitions, while ensuring a patient-wise split."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"in all tasks the
standard biomarkers are only marginally more indicative of risk than the
patient's age and sex."
Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"as late stage patients were overrepresented in our datasets, we
also intend to apply our method to datasets with greater numbers of patients
progressing from earlier disease stages."
Multi-task Learning of Histology and Molecular Markers for Classifying Diffuse Glioma,none
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"gross tumor volume (gtv)
represents the area of the tumor that can be identified with a high degree of
certainty and is of paramount importance in clinical practice.in the clinical
setting, patients may undergo a second round of rt treatment to achieve complete
tumor control when initial treatment fails to completely eradicate cancer [16]."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"during the second course of rt, a ct image i
2 of the same patient is acquired."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"the paired first-second course dataset, s p , is collected from sun
yat-sen university cancer center (ethics approval number: b2023-107-01),
comprising paired ct scans of 69 distinct patients from south china."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"we
collected the gtv dataset s v from medmind technology co., ltd., which has ct
scans from 179 patients."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"additionally, we collect s e from segthor [12],
consisting of ct scans and esophagus annotations from 40 patients who did not
implementation details."
Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"notably, the paired first-second course dataset s test p pertains
to the same group of patients, thereby ensuring that any performance drop can be
attributed solely to differences in courses of rt, rather than variations across
different patients.figure 2 illustrates the reduction in the gtv area after the
initial course of rt, where the transverse plane is taken from the same location
relative to the vertebrae (yellow lines)."
CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction,"lidc-idri [1] is a dataset for pulmonary nodule classification or
detection based on low-dose ct, which involves 1,010 patients."
EPVT: Environment-Aware Prompt Vision Transformer for Domain Generalization in Skin Lesion Recognition,none
Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,"this phenomenon is especially common in rare tumors like
pancreatic neuroendocrine neoplasms (pnens).in order to overcome above
challenges, some studies [3,9,13,18] used multilabel method because of the
following advantages: 1) the input of the model is only a single modality such
as images, which is easy to apply clinically; 2) the model learns multi-label
and multi-disciplinary knowledge, which is consistent with clinical logic; 3)
multi-label simultaneous prediction, which meets the need of clinical
multi-dimensional description of patients."
Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,"all patients with arterial phase computed tomography (ct)
images were included."
Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,"the dataset contained 264 and 28 patients in center 1 and
center 2, and a senior radiologist annotated the bounding boxes for all 408 and
28 lesions."
Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,"taking a
patient as a sample, we chose the dataset from center 1 as the internal dataset,
of which the samples with most of the main labels were used as dataset 1 (219
lesions) and was split into 5 folds, and the remaining samples are randomly
divided into the training set dataset 2 (138 lesions) and the validation set
dataset 3 (51 lesions), the training set and the validation set of the
corresponding folds were added during cross-validation, respectively."
Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,none
3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,none
Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,"cest imaging was performed in seven subjects, including two
glioblastoma patients, after written informed consent was obtained to
investigate the dependence of cest effects on b 1 in brain tissue."
Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,"the
test set consisted of the two tumor patients and one healthy subject."
Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,"quantified maps of amide, rnoe and amine for another tumor patient is
shown in supplementary fig."
Diffusion-Based Data Augmentation for Nuclei Image Segmentation,none
Deep Unsupervised Clustering for Conditional Identification of Subgroups Within a Digital Pathology Image Set,"due to model complexity and limited training data, ml
performance often varies across data subgroups or domains, such as different
patient subpopulations or varied data acquisition scenarios."
Deep Unsupervised Clustering for Conditional Identification of Subgroups Within a Digital Pathology Image Set,"deep unsupervised clustering
algorithms could map the medical imaging data back to their causal factors or
underlying domains, such as image acquisition equipment, patient subpopulations,
or other meaningful data subgroups."
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,"brachial plexus syndrome occurs not infrequently in patients with malignant
disease."
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,"following irb approval for this study, we search for patients with metastatic
breast cancer who had a breast cancer mri performed between 2010 and 2020 and
had morphologically positive bp on the mri report from our electronic medical
records (emr) in * hospital."
A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,"only patients that
had all three sequences segmented (t2, t1 and post-gadolinium) were included in
the dataset."
CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention,none
Self-supervised Dense Representation Learning for Live-Cell Microscopy with Time Arrow Prediction,none
Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,none
Prompt-Based Grouping Transformer for Nucleus Detection and Classification,"we split them following the official partition [1,10].is a breast cancer
dataset with three types and consists of 120 image tiles from 113 patients."
Maximum-Entropy Estimation of Joint Relaxation-Diffusion Distribution Using Multi-TE Diffusion MRI,none
Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"however,
gbcas have several disadvantages like contraindications in patients with reduced
renal function [2], patient inconvenience, high operation costs and
environmental side effects [3]."
Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"for downstream task assessment we
used 159 patient studies from another site (site b) using gadobenate
dimeglumine."
Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,"for each patient, 3d t1w mprage scans were acquired for the
pre-contrast, low-dose, and post-contrast images."
TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,"in the challenging btp (tumor patients) dataset, tractcloud reg-free
obtains significantly lower tda values than sota methods and comparable
performance to tractcloud regist ."
Relaxation-Diffusion Spectrum Imaging for Probing Tissue Microarchitecture,"our studies suggest that rdsi provides useful information on
microvascularity and necrosis helpful for facilitating early stratification of
patients with gliomas (fig."
Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,none
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"the dm contains 1) 45 health control (hc)
subjects and 2) 37 diabetes mellitus patients with mild ci (mci)."
atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"consequently, they are
unsuitable for tasks such as preoperative planning of neurosurgical patients, as
they may produce incomplete or false segmentations, which could have harmful
consequences during surgery [19]."
atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,"we focused on the left optic radiation (or), the left
cortico-spinal tract (cst), and the left arcuate-fasciculus (af), representing a
variety of established tracts.to test the proposed method on pathological data,
we used an in-house dataset containing ten presurgical scans of patients with
brain tumors."
B-Cos Aligned Transformers Learn Human-Interpretable Features,none
Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"in clinical practice, magnetic resonance imaging (mri) provides important
information for diagnosing and monitoring patient conditions [4,16]."
Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"as multi-parametric
isotropic 3d scans are not always feasible to acquire due to time-constraints
[19], motion [9], and patient's condition [10], super-resolution offers a
convenient alternative to obtain the same from anisotropic 2d scans."
Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"in this work, we mitigate these gaps by proposing a novel
multi-contrast super-resolution framework that only requires the
patient-specific low-resolution mr scans of different sequences (and views) as
supervision."
Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"in this section, we first formally introduce the problem of joint
super-resolution of multi-contrast mri from only one image per contrast per
patient."
Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,"in each dataset, we select 25 patients that
fulfill the isotropic acquisition criteria for both ground truth hr scans."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"patients with gbm generally have a very poor survival rate;
the median overall survival time is about 14 months [17]; and the overall
survival time is affected by many factors, including patient characteristics
(e.g., age and physical status), tissue histopathology (e.g., cellular density
and nuclear atypia), and molecular pathology (e.g., mutations and gene
expression levels) [1,14,15]."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"although these factors, particularly molecular
information, have usually proved to be strong predictors of survival in gbm,
there remain substantial challenges and unmet clinical needs to exploit easily
accessible, noninvasive neuroimaging data acquired preoperatively to predict
overall survival time of gbm patients, which can benefit treatment planning.to
do so, magnetic resonance imaging (mri) and its derived radiomics have been
widely used to study gbm preoperative prognosis over the last few decades."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"[2] first applied a forest of trees to assign an
importance value to each of the 1022 radiomic features extracted from t1 mri,
and then the 32 most important features were fed to the random forest regressor
for predicting overall survival time of a gbm patient."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"first, due to mass effect and physical infiltration of gbm in the
brain, fcs estimated directly from gbm patients' resting-state fmri might be
inaccurate, especially when the tumors are near or in the regions of interest."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"in order to circumvent these issues, in this paper we
introduce a novel neuroimaging feature family, namely functional lesion network
(fln) maps that are generated by our augmented lesion network mapping (a-lnm),
for overall survival time prediction of gbm patients."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"by
embedding the lesion into a normative functional connectome and computing
functional connectivity between the lesion and the rest of the brain using fmri
of all healthy subjects in the normative cohort, lnm has been successfully
employed to the identification of the brain network underlying particular
symptoms or behavioral deficits in stoke [4,13].the details of our workflow are
described as follows.1) we first manually segment the whole tumor (regarded as
lesion in this paper) on structural mri for all gbm patients, and the resulting
lesion masks are mapped onto a reference brain template, e.g., the mni152 2mm 3
template.2) the proposed a-lnm is next used to generate fln maps for each gbm
patient by using resting-state fmri from a large cohort of healthy subjects."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"specifically, for each patient, we correlate the mean bold time series of all
voxels within the lesion with the bold time series of every voxel in the whole
brain for all n subjects in the normative cohort, producing n functional
disconnection (fdc) maps of voxel-wise correlation values (transformed to
zscores)."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"similar to data augmentation schemes, we can artificially
boost data volume (i.e., fln maps) up to m times through producing m fln maps
for each patient in the a-lnm, which helps to mitigate the risk of over-fitting
and improve the performance of overall survival time prediction when learning a
deep neural network from a small sized dataset.for this reason, we propose the
name ""augmented lnm (a-lnm)"", compared to the traditional lnm where only one fln
map is generated per patient by averaging all the n fdc maps."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"to evaluate the predictive
power of the fln maps generated by our a-lnm, we conduct extensive experiments
on 235 gbm patients in the training dataset of brats 2020 [18] to classify the
patients into three overall survival time groups viz."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"it provided an open-access pre-operative imaging training dataset to
segment brain tumors of glioblastoma (gbm, belonging to high grade glioma) and
low grade glioma (lgg) patients, as well as to predict overall survival time of
gbm patients [18]."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"this training dataset contained 133 lgg and 236 gbm patients,
and each patient had four mri modalities, including t1, post-contrast
t1-weighted, t2-weighted, and t2 fluid attenuated inversion recovery."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"in this paper, we propose to investigate the feasibility of the novel
neuroimaging features, i.e., fln maps, for overall survival time prediction of
gbm patients in the training dataset of the brats 2020, in which one patient
alive was excluded, and the remaining 235 patients consisted of 89 short-term
survivors (less than 10 months), 59 mid-term survivors (between 10 and 15
months), and 87 long-term survivors (more than 15 months)."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"as stated above,
the whole tumor is referred to as a lesion for each gbm patient."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"from the manual
expert segmentation labels of lesions in the 235 gbm patients of the brats 2020,
we co-register the lesion masks to the mni152 2mm 3 template by employing a
symmetric normalization algorithm in antspy [3]."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"after lesion mapping, we introduce a modified lnm (called augmented lnm (a-lnm)
in this paper) to generate fln maps for each gbm patient by using resting-state
fmri of all 1000 gsp healthy subjects, as described below."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"i) for each patient,
the lesion is viewed as a seed region to calculate fdc in the healthy subjects
with restingstate fmri."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"ii) different from the commonly used lnm where
the resulting 1000 fdc maps are thresholded or averaged to obtain a single fln
map for each patient, the a-lnm generates many fln maps for each patient in a
manner that partitions all the 1000 fdc maps into disjoint subsets of equal size
and averages each subset to produce one fln map."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"3 of this paper, according to experimental
results, we divided the 1000 fdc maps into 100 subsets, and randomly chose 10
out of the resulting 100 fln maps for each patient as input to the downstream
prediction model.deep neural network for overall survival time prediction."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"the features are then combined using the average pooling
operation and fed to a fully-connected layer with kernel size (1, 1, 1) to
classify each gbm patient into one of the three overall survival time groups
(i.e., short-term survival, mid-term survival, and long-term survival)."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"we evaluated
the classification performance of our proposed method using 235 gbm patients in
the brats 2020 training dataset, because only these 235 patients had both
overall survival time and manual expert segmentation labels of lesions."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"patients whose
frontal lobe is affected by tumors showed more executive dysfunction, apathy,
and disinhibition [11]."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"on the dominant left hemisphere, the cams of long-term
survivors and mid-term survivors overlapped at the superior temporal gyrus and
wernicke's area which are involved in the sensation of sound and language
comprehension respectively, and have been associated with decreased survival in
patients with high-grade glioma [26]."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"in this paper, we introduce a novel neuroimaging feature family, called a-lnm
derived fln maps, for overall survival time prediction of gbm patients."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"a-lnm
was presented to generate plenty of fln maps for each gbm patient by
partitioning the fdc maps obtained from resting-state fmri of 1000 gsp healthy
subjects into disjoint subsets of equal size and averaging each subset."
Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"we
applied a 3d resnet-based backbone network to extract features from the
generated fln maps and classify gbm patients into three overall survival time
groups."
A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,"failure to appreciate these critical
parasellar neurovascular structures can lead to their injury, and adverse
outcomes for the patient [9,11]."
A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,"all
patients have provided informed consent, and the study was registered with the
local governance committee."
Intraoperative CT Augmentation for Needle-Based Liver Interventions,"ct-guidance is a widely used imaging modality for placing
the needles, monitoring the treatment, and following up patients."
Intraoperative CT Augmentation for Needle-Based Liver Interventions,"once the network has been trained on the patient-specific preoperative data, the
next step is to augment and visualize the intraoperative ncct."
Intraoperative CT Augmentation for Needle-Based Liver Interventions,"our future steps will essentially involve applying this method to
patient data and perform a small user study to evaluate the usefulness and
limitations of our approach.aknowledgments."
Optical Coherence Elastography Needle for Biomechanical Characterization of Deep Tissue,"furthermore, the prostate is
known to display large bulk displacement caused by patient movement and needle
insertions [20,24] in addition to actual sample compression (fig."
Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"these data is collected from 100 patients (aged 18-74 years,
41 females) who were to undergo pelvic reduction surgery at beijing jishuitan
hospital between 2018 and 2022, under irb approval (202009-04)."
Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"early surgical
treatment to remove the maximum amount of cancerous tissues while preserving the
eloquent brain regions can improve the patient's survival rate and functional
outcomes of the procedure [2]."
Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"table 1 lists the mean and standard deviation of landmark identification errors
(in mm) between the predicted position and the ground truth in intra-operative
us for each patient of the resect dataset."
Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,"in the table, we also provide the
severity of brain shift for each patient."
Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,none
Surgical Video Captioning with Mutual-Modal Concept Alignment,"we split these video
clips at patientlevel, where the video clips of 31 patients are used for
training and the rest of 10 patients are utilized for test.endovis image
captioning dataset."
Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,none
Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"image-to-physical registration is a necessary process for computer-assisted
surgery to align preoperative imaging to the intraoperative physical space of
the patient to in-form surgical decision making."
Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"the second validates the registration method in a breast
cancer patient and compares registration accuracy and computation time to
previously proposed methods."
Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"three
hyperparameter sweeps were used: this dataset consists of supine breast mr
images simulating surgical
deformations from one breast cancer patient."
Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"a 71-year-old patient with invasive
mammary carcinoma in the left breast was enrolled in a study approved by the
institutional review board at vanderbilt university."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we address the important problem of intraoperative patient-to-image registration
in a new way by relying on preoperative data to synthesize plausible
transformations and appearances that are expected to be found intraoperatively."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"indeed, the extent of tumor removal is highly
correlated with patients' chances of survival and complete resection must be
balanced against the risk of causing new neurological deficits [5] making
accurate intraoperative registration a critical component of
neuronavigation.most existing techniques perform patient-to-image registration
using intraoperative mri [11], cbct [19] or ultrasound [9,17,20]."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we propose a novel approach for patient-to-image registration that registers the
intraoperative 2d view through the surgical microscope to preoperative mri 3d
images by learning expected appearances."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"this set is used to train
a patient-specific pose regressor network to obtain a model that is
texture-invariant and is cross-modality to bridge the mri and rgb camera
modalities."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"in addition, our
method is patient-specific, centered around m, since each model is trained
specifically for a given patient."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"patient's head during neurosurgery.we use the l-bfgs optimizer and 5
convolutional layers of vgg-19 to generate each image following [1] to find the
resulting parameters θ."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"the model is trained for each case (patient)
for 200 epochs using mini-batches of size 8 with adam optimizer and a learning
rate of 0.001 and decays exponentially to 0.0001 over the course of the
optimization."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we tested our method retrospectively on 6 clinical datasets from 6
patients (cases) (see fig."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"training
patient-specific models from preoperative imaging transfers computational tasks
to the preoperative stage so that patient-to-image registration can be performed
in near real-time from live images acquired from a surgical
microscope.limitations."
Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we introduced expected appearances, a novel learning-based method for
intraoperative patient-to-image registration that uses synthesized expected
images of the operative field to register preoperative scans with intraoperative
views through the surgical microscope."
Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"radiotherapy (rt) has proven effective and efficient in treating cancer
patients."
Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"hence, this manual segmentation step is very time-consuming and
must be performed accurately and, more importantly, must be patient-safe."
Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"in the field of rt
planning for brain tumor patients, the recent study of [17] shows that current
dl-based segmentation algorithms for target structures carry a significant
chance of producing false positive outliers, which can have a considerable
negative effect on applied radiation dose, and ultimately, they may impact
treatment effectiveness."
Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,"we present results on a clinical
dataset comprising fifty post-operative glioblastoma (gbm) patients."
